name,slug,latitude,longitude
Sponholz,sponholz,53.563852,13.366402
Spornitz,spornitz,53.412348,11.710975
Berlin-Staaken,berlin-staaken,52.537769,13.141698
Stadt Wehlen (Sachs),stadt-wehlen-sachs,50.953744,14.032269
Stadtilm,stadtilm,50.766957,11.070818
Stadtroda,stadtroda,50.868167,11.723219
Stauchitz,stauchitz,51.242756,13.211787
Steina,steina,51.10336,13.022654
Steinach (Thür),steinach-thur,50.432558,11.15893
Steinach (Thür) Süd,steinach-thur-sud,50.423048,11.166777
Steinbach-Hallenberg,steinbach-hallenberg,50.693165,10.558082
Steinfeld (Stendal),steinfeld-stendal,52.614735,11.728612
Steinhausen-Neuburg,steinhausen-neuburg,53.942316,11.596336
Stendal Vorbf,stendal-vorbf,52.595839,11.871289
Stenn,stenn,50.678755,12.441637
Sternfeld,sternfeld,53.824773,13.150418
Stolpen,stolpen,51.037011,14.087193
Storkow (Mark),storkow-mark,52.251634,13.920901
Stotternheim,stotternheim,51.052347,11.048327
Stralsund Rügendamm,stralsund-rugendamm,54.305318,13.107521
Strausberg Nord,strausberg-nord,52.590149,13.908478
Strohkirchen,strohkirchen,53.398387,11.318461
Subzin-Liessow,subzin-liessow,53.876101,12.351061
Sülstorf,sulstorf,53.513998,11.388038
Sülzenbrücken,sulzenbrucken,50.887395,10.895869
Suhl-Heinrichs,suhl-heinrichs,50.602203,10.638868
Sukow (b Schwerin),sukow-b-schwerin,53.554782,11.559561
Syrau,syrau,50.545148,12.085169
Tangerhütte,tangerhutte,52.433872,11.809947
Tangermünde,tangermunde,52.545743,11.969955
Tangermünde West,tangermunde-west,52.547558,11.960498
Tanndorf,tanndorf,51.161467,12.848389
Tannroda,tannroda,50.862153,11.246709
Taubenheim (Spree),taubenheim-spree,51.042261,14.480498
Taucha (Leipzig),taucha-leipzig,51.379455,12.48572
Tautenhain,tautenhain,51.089841,12.679527
Teicha,teicha,51.554457,11.959176
Teltow,teltow,52.388279,13.300439
Teschenhagen,teschenhagen,54.389367,13.374231
Teschow,teschow,53.994246,11.637605
Tessin,tessin,54.032019,12.462617
Groß Köris,gross-koris,52.159611,13.650803
Teutschenthal,teutschenthal,51.46488,11.785721
Teutschenthal Ost,teutschenthal-ost,51.465788,11.820149
Thale Hbf,thale-hbf,51.746197,11.030995
Thalheim (Erzgeb),thalheim-erzgeb,50.696823,12.849531
Tharandt,tharandt,50.982932,13.591905
Theißen,theissen,51.090425,12.106627
Thermalbad Wiesenbad,thermalbad-wiesenbad,50.619228,13.044939
Thießen,thiessen,,
Thyrow,thyrow,52.247229,13.259637
Tiefenau,tiefenau,51.390692,13.413901
Thale Musestieg,thale-musestieg,51.751375,11.046133
Töppeln,toppeln,50.890855,12.006514
Torgelow,torgelow,53.634624,14.008762
Trassenheide,trassenheide,54.081379,13.868512
Trassenmoor,trassenmoor,54.091042,13.867811
Trebbin,trebbin,52.217861,13.230386
Treben-Lehma,treben-lehma,51.046692,12.440845
Trebitz (Elbe),trebitz-elbe,51.754036,12.758533
Trebitz (Könnern),trebitz-konnern,51.704991,11.763095
Trebnitz (Mark),trebnitz-mark,52.538264,14.216503
Treuen,treuen,50.547638,12.301297
Treuenbrietzen,treuenbrietzen,52.091922,12.857909
Treuenbrietzen Süd,treuenbrietzen-sud,52.080605,12.880912
Triebes,triebes,50.688041,12.023306
Tromsdorf,tromsdorf,51.118498,11.481265
Ueckermünde Stadthafen,ueckermunde-stadthafen,53.736382,14.051362
Uchtspringe,uchtspringe,52.543675,11.592246
Uder,uder,51.367041,10.062147
Uebigau,uebigau,51.585425,13.29652
Ückeritz,uckeritz,54.013915,14.049807
Ueckermünde,ueckermunde,53.733065,14.055317
Uhlstädt,uhlstadt,50.741644,11.462657
Uhsmannsdorf,uhsmannsdorf,51.328154,14.894397
Ulbersdorf,ulbersdorf,50.95574,14.218759
Unterloquitz,unterloquitz,50.580449,11.391975
Untermaßfeld,untermassfeld,50.536582,10.415306
Unterneudorf,unterneudorf,50.49391,12.974643
Unterwellenborn,unterwellenborn,50.659248,11.435069
Unterwiesenthal,unterwiesenthal,50.427417,12.988972
Utzedel,utzedel,53.860721,13.116223
Vachdorf,vachdorf,50.529336,10.53853
Vahldorf,vahldorf,52.252389,11.499765
Vatterode,vatterode,51.597704,11.428975
Vehlefanz,vehlefanz,52.722336,13.11483
Veilsdorf,veilsdorf,50.415209,10.813969
Velten (Mark),velten-mark,52.684833,13.17219
Ventschow,ventschow,53.787207,11.580011
Vetschau,vetschau,51.789255,14.082914
Vierenstraße,vierenstrasse,50.466897,12.967793
Viernau,viernau,50.667105,10.558909
Vieselbach,vieselbach,50.992865,11.137976
Vinzelberg,vinzelberg,52.569186,11.671962
Vogelsang (Gransee),vogelsang-gransee,53.036455,13.384848
Voigtsgrün,voigtsgrun,50.634016,12.426544
Voigtstedt,voigtstedt,51.391636,11.30682
Wahlitz,wahlitz,52.109172,11.788867
Walddrehna,walddrehna,51.772724,13.617246
Waldkirchen (Erzgeb),waldkirchen-erzgeb,50.763038,13.090685
Walldorf (Werra),walldorf-werra,50.617511,10.390882
Wallhausen (Helme),wallhausen-helme,51.461886,11.204235
Wallwitz (Saalkr),wallwitz-saalkr,51.581757,11.92108
Walschleben,walschleben,51.067898,10.956061
Walsleben,walsleben,52.947794,12.678107
Waltershausen,waltershausen,50.90113,10.563628
Waltershausen Schnepfenthal,waltershausen-schnepfenthal,50.883826,10.576033
Wandersleben,wandersleben,50.906667,10.852497
Wandlitz,wandlitz,52.744827,13.466146
Wandlitzsee,wandlitzsee,52.756126,13.473949
Wansleben am See,wansleben-am-see,51.462417,11.746761
Warenshof,warenshof,53.53079,12.645422
Warmbad,warmbad,50.668561,13.06405
Warnemünde Werft,warnemunde-werft,54.169869,12.08676
Warnitz (Uckermark),warnitz-uckermark,53.182026,13.876683
Wangen (Unstrut),wangen-unstrut,51.271369,11.54445
Wasserthaleben,wasserthaleben,51.258685,10.889982
Wasungen,wasungen,50.662898,10.359285
Weesenstein,weesenstein,50.93599,13.862463
Wefensleben,wefensleben,52.176942,11.155208
Wegenstedt,wegenstedt,52.387074,11.208883
Weida Mitte,weida-mitte,50.776504,12.055613
Weickersdorf (Sachs),weickersdorf-sachs,51.110732,14.150747
Weida Altstadt,weida-altstadt,50.767865,12.058453
Weimar Berkaer Bf,weimar-berkaer-bf,50.980622,11.313688
Weisen,weisen,53.025542,11.7875
Weißandt-Gölzau,weissandt-golzau,51.669672,12.028762
Weißenfels West,weissenfels-west,51.194394,11.944992
Weißes Roß,weisses-ross,51.106147,13.661814
Weimar West,weimar-west,50.988083,11.311558
Weinböhla Hp,weinbohla-hp,51.159094,13.561549
Weixdorf,weixdorf,51.150482,13.806469
Weixdorf Bad,weixdorf-bad,51.140072,13.801758
Wellen (Magdeburg),wellen-magdeburg,52.13614,11.432732
Wellmitz,wellmitz,52.06464,14.714892
Lutherstadt Wittenberg-Labetz,lutherstadt-wittenberg-labetz,51.871453,12.694188
Wensickendorf,wensickendorf,52.754976,13.386681
Joachimsthal Kaiserbahnhof,joachimsthal-kaiserbahnhof,52.963948,13.755014
Werdau Nord,werdau-nord,50.74363,12.371377
Werneuchen,werneuchen,52.63746,13.738313
Wernigerode Elmowerk,wernigerode-elmowerk,51.838795,10.769265
Werther,werther,51.469932,10.741911
Wesenberg,wesenberg,53.286705,12.962741
Westewitz-Hochweitzschen,westewitz-hochweitzschen,51.137394,13.02812
Wetterzeube,wetterzeube,51.008353,12.012644
Wiesenau,wiesenau,52.231318,14.583901
Wiesenburg (Sachs),wiesenburg-sachs,50.653387,12.565238
Wiesa (Erzgeb),wiesa-erzgeb,50.610644,13.023697
Zschopau Ost,zschopau-ost,50.744709,13.081929
Wilischthal,wilischthal,50.724618,13.056454
Wilmersdorf (Angerm),wilmersdorf-angerm,53.111632,13.89246
Wingerode,wingerode,51.389703,10.240511
Wipperdorf,wipperdorf,51.45296,10.661062
Wippra,wippra,51.575744,11.280698
Wittenhagen,wittenhagen,54.185771,13.057137
Wittgensdorf Mitte,wittgensdorf-mitte,50.874387,12.869757
Witzschdorf,witzschdorf,50.775236,13.088518
Wölfershausen,wolfershausen,50.49151,10.436584
Woffleben,woffleben,51.555518,10.722216
Wolfsgefärth,wolfsgefarth,50.816955,12.073942
Wolfen (Bitterfeld),wolfen-bitterfeld,51.661033,12.279615
Wolferode,wolferode,51.512244,11.508754
Wolgast,wolgast,54.043948,13.769083
Wolgast Hafen,wolgast-hafen,54.05184,13.77996
Wolgaster Fähre,wolgaster-fahre,54.05638,13.790621
Wolkenstein,wolkenstein,50.652821,13.063708
Wolmirstedt,wolmirstedt,52.250249,11.635682
Woltersdorf/Nuthe-Urstromtal,woltersdorf-nuthe-urstromtal,52.117362,13.195283
Wülknitz,wulknitz,51.368992,13.389369
Wünschendorf Nord,wunschendorf-nord,50.81798,12.078041
Wünsdorf-Waldstadt,wunsdorf-waldstadt,52.165562,13.468142
Wüstenfelde,wustenfelde,54.230267,13.139613
Schwerin-Wüstmark,schwerin-wustmark,53.584042,11.399625
Wulfen (Anh),wulfen-anh,51.818839,11.922051
Wurzbach (Thür),wurzbach-thur,50.466169,11.543129
Bennewitz,bennewitz,51.356092,12.709021
Wusterhausen (Dosse) NE,wusterhausen-dosse-ne,52.888348,12.456702
Wusterwitz,wusterwitz,52.385114,12.374253
Wutha,wutha,50.957097,10.3966
Wutike,wutike,53.004318,12.35285
Zabeltitz,zabeltitz,51.349836,13.515398
Zachun,zachun,53.502653,11.324493
Zahna,zahna,51.919968,12.781213
Zarrendorf,zarrendorf,54.240749,13.080032
Zeesen,zeesen,52.26474,13.635053
Zehdenick (Mark),zehdenick-mark,52.979436,13.317617
Zehdenick-Neuhof,zehdenick-neuhof,53.005451,13.344459
Zeithain,zeithain,51.330203,13.344549
Zella-Mehlis West,zella-mehlis-west,50.658547,10.649538
Zempin,zempin,54.06598,13.959447
Zerbst,zerbst,51.953821,12.088927
Zernsdorf,zernsdorf,52.299402,13.693339
Zerrenthin,zerrenthin,53.49939,14.09789
Zeulenroda unt Bf,zeulenroda-unt-bf,50.659374,12.01135
Zeutsch,zeutsch,50.75493,11.50826
Zielitz,zielitz,52.295869,11.679999
Ziltendorf,ziltendorf,52.199514,14.616334
Zittau Hp,zittau-hp,50.898424,14.81682
Zittau Süd,zittau-sud,50.890235,14.814753
Zittau Vorstadt,zittau-vorstadt,50.890685,14.792253
Zoblitz,zoblitz,51.123577,14.750741
Zöberitz,zoberitz,51.504612,12.033454
Zöblitz-Pobershau,zoblitz-pobershau,50.660111,13.213684
Zörnigall,zornigall,51.882932,12.731557
Zschaitz,zschaitz,51.168964,13.156764
Zscherben,zscherben,51.467693,11.865122
Zschopau,zschopau,50.743244,13.066189
Zschortau,zschortau,51.483263,12.361588
Zühlsdorf,zuhlsdorf,52.732664,13.403365
Stapelburg,stapelburg,51.900281,10.671723
Zwickau-Pölbitz,zwickau-polbitz,50.736987,12.479742
Zwickau-Schedewitz,zwickau-schedewitz,50.70166,12.495077
Zwönitz,zwonitz,50.632236,12.797897
Zwota-Zechenbach,zwota-zechenbach,50.351134,12.39999
Zwota,zwota,50.352662,12.42755
Blankenburg (Harz),blankenburg-harz,51.795656,10.961086
Dresden Mitte,dresden-mitte,51.056167,13.72411
Freital-Potschappel,freital-potschappel,51.013423,13.661679
Groß Dalzig,gross-dalzig,51.208292,12.271354
Halle-Silberhöhe,halle-silberhohe,51.445391,11.967006
Dresden Hbf Strehlener Straße,dresden-hbf-strehlener-strasse,51.038126,13.735849
Chemnitz-Hilbersdorf,chemnitz-hilbersdorf,50.861937,12.953878
Bad Lobenstein,bad-lobenstein,50.452119,11.642172
Magdeburg Herrenkrug,magdeburg-herrenkrug,52.145705,11.675576
Magdeburg-Buckau,magdeburg-buckau,52.109199,11.630036
Niederdorf (Erzgeb),niederdorf-erzgeb,50.728304,12.782337
Plauen (V) unt Bf,plauen-v-unt-bf,50.486242,12.129378
Schönebeck-Felgeleben,schonebeck-felgeleben,52.000529,11.757378
Beelitz-Heilstätten,beelitz-heilstatten,52.262349,12.926056
Beelitz Stadt,beelitz-stadt,52.23939,12.966858
Bernau (b Berlin),bernau-b-berlin,52.675834,13.592292
Böhlen (Leipzig),bohlen-leipzig,51.20324,12.382038
Brieselang,brieselang,52.582544,13.001395
Buna Werke,buna-werke,51.384606,11.957558
Camburg (Saale),camburg-saale,51.050854,11.704683
Dresden-Friedrichstadt,dresden-friedrichstadt,51.055879,13.708693
Dresden-Plauen,dresden-plauen,51.03008,13.70356
Erkner,erkner,52.428559,13.751167
Falkensee,falkensee,52.559775,13.089633
Ferch-Lienewitz,ferch-lienewitz,52.303555,12.964072
Golm,golm,52.409259,12.97173
Hennigsdorf (Berlin),hennigsdorf-berlin,52.63826,13.20545
Magdeburg SKET Industriepark,magdeburg-sket-industriepark,52.097675,11.638091
Muldenberg,muldenberg,50.425196,12.397347
Oranienburg,oranienburg,52.754454,13.249111
Priort,priort,52.516815,12.97147
Radebeul-Naundorf,radebeul-naundorf,51.110471,13.59907
Seddin,seddin,52.291842,12.985448
Niesky,niesky,51.298732,14.831895
Teufelsmühle,teufelsmuhle,50.85409,14.752502
Beuchow,beuchow,54.362121,13.502454
Hörschel Hp,horschel-hp,51.007796,10.232942
Herleshausen Hp,herleshausen-hp,51.002708,10.171905
Albrechtshaus,albrechtshaus,51.643019,10.928437
Alexisbad,alexisbad,51.648134,11.115314
Benneckenstein,benneckenstein,51.673546,10.714809
Birkenmoor,birkenmoor,51.639657,10.876327
Brocken,brocken,51.799557,10.618561
Drahtzug,drahtzug,51.663442,11.124636
Drei Annen Hohne,drei-annen-hohne,51.770117,10.726764
Eisfelder Talmühle,eisfelder-talmuhle,51.620411,10.812953
Elend,elend,51.745972,10.690124
Friedrichshöhe,friedrichshohe,51.63963,10.937615
Güntersberge,guntersberge,51.644143,10.985465
Harzgerode,harzgerode,51.643459,11.142641
Hasselfelde,hasselfelde,51.687695,10.850905
Ilfeld,ilfeld,51.578413,10.789536
Mägdesprung,magdesprung,51.670139,11.132771
Netzkater,netzkater,51.602406,10.789617
Niedersachswerfen Ost,niedersachswerfen-ost,51.549441,10.768726
Nordhausen-Altentor,nordhausen-altentor,51.508046,10.778956
Nordhausen-Krimderode,nordhausen-krimderode,51.52926,10.773985
Nordhausen Nord,nordhausen-nord,51.493933,10.788412
Osterteich,osterteich,51.720614,11.160692
Schierke,schierke,51.765074,10.678007
Silberhütte NE,silberhutte-ne,51.628996,11.091798
Sorge,sorge,51.693287,10.697091
Steinerne Renne,steinerne-renne,51.816699,10.727007
Sternhaus-Haferfeld,sternhaus-haferfeld,51.69859,11.132582
Sternhaus-Ramberg,sternhaus-ramberg,51.690311,11.127495
Stiege,stiege,51.6608,10.88119
Straßberg (Harz),strassberg-harz,51.619854,11.044138
Tiefenbachmühle,tiefenbachmuhle,51.636088,10.81351
Wernigerode-Hasserode,wernigerode-hasserode,51.820205,10.742567
Wernigerode-Kirchstraße,wernigerode-kirchstrasse,51.826219,10.765688
Wernigerode Westerntor,wernigerode-westerntor,51.833815,10.780367
Sophienhof,sophienhof,51.64123,10.790192
Kraslice (Grenze),kraslice-grenze,50.354074,12.467319
Holzhau Skilift,holzhau-skilift,50.733904,13.573387
Berthelsdorf (Erzgebirge) Ort,berthelsdorf-erzgebirge-ort,50.868266,13.379958
Kleinforst Rosensee,kleinforst-rosensee,,
Lauterbach (Rügen),lauterbach-rugen,54.345212,13.500755
Falkenhagen Gewerbepark Prignitz,falkenhagen-gewerbepark-prignitz,53.20556,12.214767
Pritzwalk West,pritzwalk-west,53.14464,12.162234
Neu Pudagla,neu-pudagla,54.000728,14.064522
Chemnitz Alt Chemnitz Center,chemnitz-alt-chemnitz-center,50.79637,12.917939
Chemnitz Riemenschneiderstraße,chemnitz-riemenschneiderstrasse,50.785385,12.925472
Chemnitz Erdmannsdorfer Straße,chemnitz-erdmannsdorfer-strasse,50.811211,12.91197
Chemnitz Gustav-Freytag-Straße,chemnitz-gustav-freytag-strasse,50.825594,12.920267
Lichtenstein Ernst-Schneller-Siedlung,lichtenstein-ernst-schneller-siedlung,50.764467,12.625861
Lichtenstein Gewerbegebiet,lichtenstein-gewerbegebiet,50.775461,12.632136
Lichtenstein Hartensteiner Straße,lichtenstein-hartensteiner-strasse,50.746066,12.63619
Chemnitz Moritzhof,chemnitz-moritzhof,50.829756,12.919935
Oelsnitz Bahnhofstraße,oelsnitz-bahnhofstrasse,50.727602,12.698225
Chemnitz Rösslerstraße,chemnitz-rosslerstrasse,50.816883,12.914119
Chemnitz Roter Turm,chemnitz-roter-turm,50.834196,12.922676
Chemnitz Scheffelstraße,chemnitz-scheffelstrasse,50.802276,12.911341
Chemnitz Schneeberger Straße,chemnitz-schneeberger-strasse,50.794033,12.922443
Chemnitz Schule Altchemnitz,chemnitz-schule-altchemnitz,50.798923,12.913103
Stollberg Schlachthofstraße,stollberg-schlachthofstrasse,50.714226,12.778786
Chemnitz Theaterplatz,chemnitz-theaterplatz,50.837307,12.925724
Chemnitz Treffurthstraße,chemnitz-treffurthstrasse,50.820317,12.91624
Chemnitz Uhlestraße,chemnitz-uhlestrasse,50.806069,12.911853
Chemnitz Zentralhaltestelle,chemnitz-zentralhaltestelle,50.831608,12.922191
Chemnitz-Altchemnitz,chemnitz-altchemnitz,50.790806,12.926065
Klaffenbach Hp,klaffenbach-hp,50.772288,12.903754
Hohndorf Mitte,hohndorf-mitte,50.743046,12.675725
Altdorf (Niederbay),altdorf-niederbay,48.555215,12.102545
Pfettrach,pfettrach,48.574389,12.066184
Neuhausen (b Landshut),neuhausen-b-landshut,48.618949,11.995682
Tiefenbach (b Passau),tiefenbach-b-passau,48.612872,13.422584
Endingen (Württ),endingen-wurtt,48.257942,8.83778
Erzingen (Württ),erzingen-wurtt,48.255047,8.816422
Dotternhausen-Dormettingen,dotternhausen-dormettingen,48.228457,8.781121
Schömberg (b Rottweil),schomberg-b-rottweil,48.205742,8.758504
Westerland (Sylt) DB AutoZug SyltShuttle,westerland-sylt-db-autozug-syltshuttle,54.90631,8.311012
Birkenstein,birkenstein,52.515701,13.647773
Frankfurt (M) Flughafen Regionalbf,frankfurt-m-flughafen-regionalbf,50.051218,8.57125
Heidenheim Voithwerk,heidenheim-voithwerk,48.669288,10.155886
Bruchsal Tunnelstraße,bruchsal-tunnelstrasse,49.119549,8.594379
Bruchsal Schlachthof,bruchsal-schlachthof,49.118929,8.609715
Heidelsheim Nord,heidelsheim-nord,49.105112,8.645249
Gondelsheim Schloßstadion,gondelsheim-schlossstadion,49.06574,8.662868
Diedelsheim,diedelsheim,49.039347,8.674473
Kalenborn (Westerw),kalenborn-westerw,50.615534,7.312724
Kasbach,kasbach,50.585555,7.259895
Hummelberg,hummelberg,49.009809,8.526807
Kasbach Brauerei Steffens,kasbach-brauerei-steffens,50.592135,7.259131
Burladingen West,burladingen-west,48.292272,9.099294
Basdahl Kluste,basdahl-kluste,53.448808,9.008099
St Augustin Markt,st-augustin-markt,50.776657,7.187891
Bonn Heussallee/Museumsmeile,bonn-heussallee-museumsmeile,50.716734,7.120598
Bonn-Ramersdorf,bonn-ramersdorf,50.722281,7.15526
Bonn-Oberkassel Süd/Römlinghoven,bonn-oberkassel-sud-romlinghoven,50.710046,7.174075
Königswinter Fähre,konigswinter-fahre,50.672768,7.192574
Bremerhaven Seebäderkaje,bremerhaven-seebaderkaje,53.54421,8.568985
List (Sylt),list-sylt,55.015781,8.439801
Gnarrenburg Nord,gnarrenburg-nord,53.398864,9.013843
Liederbach-Süd,liederbach-sud,50.115419,8.501673
Bad Honnef Stadtbahn,bad-honnef-stadtbahn,50.643751,7.217232
Königswinter Clemens-August-Straße,konigswinter-clemens-august-strasse,50.676885,7.189239
Bonn Konrad-Adenauer-Platz,bonn-konrad-adenauer-platz,50.739306,7.117658
Hangelar Mitte,hangelar-mitte,50.760197,7.165957
Haubersbronn Mitte,haubersbronn-mitte,48.830869,9.548998
Rudersberg Nord,rudersberg-nord,48.887609,9.534157
Hannover Karl-Wiechert-Allee,hannover-karl-wiechert-allee,52.374417,9.808112
Mühlheim (Main) Dietesheim,muhlheim-main-dietesheim,50.120516,8.857997
Offenbach (Main) Marktplatz,offenbach-main-marktplatz,50.105702,8.764096
Offenbach (Main) Ledermuseum,offenbach-main-ledermuseum,50.105989,8.750486
Offenbach (Main) Kaiserlei,offenbach-main-kaiserlei,50.105333,8.738377
Bretten Kupferhälde,bretten-kupferhalde,49.036983,8.72368
Albsheim (Eis),albsheim-eis,49.580687,8.178997
Sinsheim Museum/Arena,sinsheim-museum-arena,49.241236,8.899932
Ubstadt Uhlandstraße,ubstadt-uhlandstrasse,49.162715,8.628826
Odenheim West,odenheim-west,49.182231,8.736382
Bonn Stadthaus,bonn-stadthaus,50.736592,7.095266
Friedrichshafen Fähre,friedrichshafen-fahre,47.650793,9.483907
Hamburg-Sternschanze,hamburg-sternschanze,53.563717,9.967203
Schwaigern Ost,schwaigern-ost,49.140548,9.069163
Leingarten Ost,leingarten-ost,49.144197,9.130945
Böckingen West,bockingen-west,49.139316,9.166093
Böckingen Sonnenbrunnen,bockingen-sonnenbrunnen,49.140656,9.1912
Hohenwarth Campingplatz,hohenwarth-campingplatz,49.20483,12.924447
Kahl Kopp/Heide,kahl-kopp-heide,50.079148,9.015767
Michelbach (Unterfr) Herrnmühle,michelbach-unterfr-herrnmuhle,50.099787,9.118298
Mömbris-Strötzbach,mombris-strotzbach,50.079471,9.156223
Durmersheim Nord,durmersheim-nord,48.937796,8.280584
Heilbronn Bahnhofsvorplatz,heilbronn-bahnhofsvorplatz,49.142597,9.208351
Heilbronn Harmonie,heilbronn-harmonie,49.141573,9.223058
Heilbronn Rathaus,heilbronn-rathaus,49.141941,9.219058
Heilbronn Neckar-Turm Kurt-Schumacher-Platz,heilbronn-neckar-turm-kurt-schumacher-platz,49.142651,9.213754
Bremerhaven Flugplatz,bremerhaven-flugplatz,53.502932,8.571906
Emden Flugplatz,emden-flugplatz,53.390351,7.227695
Norddeich Flugplatz,norddeich-flugplatz,53.635487,7.190929
Wössingen Ost,wossingen-ost,49.015787,8.609985
Husum,husum,54.472724,9.055193
Nordstrand (b Husum),nordstrand-b-husum,54.496869,8.807388
Alveslohe,alveslohe,53.791818,9.913501
München Hbf Arnulfstraße,munchen-hbf-arnulfstrasse,48.141415,11.559085
Bonn Bertha-von-Suttner-Platz,bonn-bertha-von-suttner-platz,50.737437,7.102646
Bonn Juridicum,bonn-juridicum,50.729742,7.108696
Glossen (b Oschatz),glossen-b-oschatz,,
Ostersode,ostersode,53.313673,8.97509
Hütten,hutten,48.370999,9.642459
Münchingen Rührberg,munchingen-ruhrberg,48.849792,9.095851
Lindau Hafen,lindau-hafen,47.543785,9.682263
Bonn-Bad Godesberg Stadthalle,bonn-bad-godesberg-stadthalle,50.680508,7.158559
Helgoland (Südhafen),helgoland-sudhafen,54.176287,7.892546
Albisheim (Pfrimm),albisheim-pfrimm,49.64478,8.096754
Harxheim-Zell,harxheim-zell,49.640744,8.13788
Göllheim-Dreisen,gollheim-dreisen,49.599375,8.016445
Sellin (Rügen) West,sellin-rugen-west,54.375892,13.680916
Westerland (Sylt) Johann-Möller-Platz,westerland-sylt-johann-moller-platz,54.911155,8.305097
